timestamp_TW,uuid,ucid,upid,problem_number,exercise_problem_repeat_session,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,points,badges_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,difficulty,learning_stage,cheating
2019-05-09 16:00:00+00:00,+0mFQ9DsXZ636ptFSVJuzkEQ7F47zsQllR9QBqBcXWQ=,6i0db08vxp78rqzmscqC0FXbeJxoms6cn5I6cKthu3Q=,4XhaD09/bRmTXh+YKvVMG1bTfJG9sH0M9/SZq3Y2ZrQ=,39,3,TRUE,4,1,0,90630,28,FALSE,0,1,normal,elementary,1
2019-06-06 14:30:00+00:00,KlLKnhNvE9kZghwu6+0Ubh8+tDc+r8RAsQMFb4VwYTc=,P1aW4NWkbjTAgrdvKdb/WsQZOI7wEV81FWNrD8IkT0Q=,OlIjxg79/bv6Zi05zZZCJgGfPHKqSlLFjsUMnR/7wFY=,2,1,TRUE,29,1,0,245287,17,FALSE,0,2,normal,elementary,0
2019-06-10 14:45:00+00:00,lyne9XC+AzsBkU3mxasB1hKfHHlaYWAbN81YuZKlAFw=,QlU/0uOUSWj8W8vTMUywLl+Uev53aISqtS8jMi2JnDE=,SgOMWXGzu4AOrIILedvFg72YvNEFPH3tzuo8dLFavBk=,6,1,TRUE,14,1,0,45525,2,FALSE,0,1,normal,elementary,1
2019-05-28 17:45:00+00:00,1Mu4HQwpCFX0olLoJrHWE+XWq6XIaJ13Y14QePDB6fQ=,IxasEWID5fnM7sM/cwJQXizkkLLKkLjqUftm4hy6264=,RX8b9Vdlp/R2Nd/xbxLMCcwdWxM8f6u9WSxTojNWY8I=,5,1,TRUE,16,1,0,1984137,216,TRUE,1,2,easy,elementary,1
2019-06-03 19:30:00+00:00,VQ+ty8dwX5o7fXjw5FQO8wNnZ0nhHgO0ezc1eFaZBSg=,FJV9jFDQLQAIAZoc7YboSSkQOkS3dNtCQAVDL874AKM=,toWv0WXnND9lSp1g4yPAo+ViuVcaksmgfSCVJw2KuIg=,6,1,FALSE,145,11,2,138371,8,FALSE,0,1,easy,elementary,0
2019-06-02 20:00:00+00:00,bWrqh8mUsBR5JhULuupeFMx9VPPydST82QgYL6ZS+kg=,TwyqyV1uJYlDAX8wX/PtTCVZEBo/APIVfTzzleGkNCQ=,qylsLbPZkPeJrmAMtNUNnx0pGAx9UE4UQqcj6Iit9/I=,10,1,TRUE,41,1,0,68926,3,FALSE,0,1,easy,elementary,0
2019-05-25 22:00:00+00:00,JH2LTrAfVtfm8lm/Pt8CLclgVfukRl6hFwrOVMhLpEQ=,f0wLgPqiGPfmX/CF5qxgNmuoQj/9Z6CKss1Oi6P61I0=,/TyItOS1zYULzrTItbCDUZSUNgQO8Fmu3bTDIacu2kw=,8,1,TRUE,198,1,0,431333,82,FALSE,0,1,hard,elementary,1
2019-06-03 19:45:00+00:00,BK9Sne1jXNoa/V+SHssaizld/qzNisMvgrxSyscn+kM=,jyf7N5ZnreskNIwFO3N9eFFPPK78T8maCsrCNfiOZB8=,s1AEWmtsIo0CErRsTyP/lLOlziUiKhjZJAQMZuZ1UCc=,11,1,FALSE,3,2,0,168068,46,FALSE,0,1,easy,junior,0
2019-05-10 23:30:00+00:00,BJ485lWp8i9DEE6iq9dyzrvziY1p7glYFexMrLtPuic=,oNIM1eH6FUaiqw9ZJSkRfnJ3jbGUx8QoWBTNq/mmB5E=,FMmCULagOmGcvHm3p3hncddkIAnOwLl/ceeZyXBxmy4=,4,1,TRUE,107,1,0,10928,1,FALSE,0,0,normal,junior,0
2019-05-21 19:30:00+00:00,5y9KYhnyaJxIfORXl4XVNwL+zh18c1CA9iOlXiRrpig=,zFUHHn64b2GorjfAU6+BVy85oSZxzLhsrqGzKB7JwZc=,nThTQ3+YREH9b0FMRQ1la+js6XLT62CJKcSmmReCLzA=,4,1,TRUE,27,1,0,80261,16,FALSE,0,0,easy,elementary,0
2019-06-08 14:45:00+00:00,ZFd2nTvL7pRkT6cV7EMdvetDZmSh1LSJgo4aq0xCOR8=,svTmVFY7kPYUWAdDc4l5Zaim90TY7RGkFLs/eaU4FVc=,HKNy4VXN3gpc24+lk/B/CgzPhpxiO8iKmyXFjKDWvu8=,7,1,TRUE,7,1,0,180530,26,FALSE,0,2,easy,elementary,1
2019-06-02 17:00:00+00:00,J0wbkrs53cBhI/7k6FoWAM1QXR1N6DnbxlpBIUgkjz4=,M+UxJPgRIW57a0YS3eik8A9YDj+AwaMpTa5yWYn/kAw=,iMrLdpLrFUtsxzIuosa4yY2geK4yCHnXDcGpRBPyGFM=,5,1,FALSE,95,2,3,112640,35,FALSE,0,1,easy,elementary,0
2019-05-07 21:30:00+00:00,rw+QsmXQhJDjTRCSA6TwlYr6uBXelzdDZ5Rpb3u0010=,KI8O4kRTA9hmOK449IXRIVsj/XvtODOvymAcDaT90dI=,UaIFdbEPgPqdny87WPZ/vQNGbKVt4pP1GCq272usTeQ=,4,1,TRUE,22,1,0,351532,75,FALSE,0,1,easy,elementary,0
2019-05-16 08:15:00+00:00,qZZiKOk3impHHCKViEjekIx5dSmpYbQ2Lmspfpn8g3U=,mN1tllkKVTTojQYca9a9pFVaS70PFjtGTTiXHZVFwRg=,4idOFoEV2lv5hEkU7FkyfZxXbFGWU550WkT/2VlI5Rs=,16,2,TRUE,34,1,0,503007,84,FALSE,0,27,easy,elementary,0
2019-06-03 11:30:00+00:00,hoRydF9WrO1Dl/iNzi+wlFcBRripP8Tdy9Q25Kkdzko=,2ITXot2a2bPpUbrQr34491M0lzlI7QvvHhgqW0bNZbw=,PiJDaX3dQDTvbhCJe3C2fZLnJ6Tf8TAMsayV5jNwP1I=,1,1,FALSE,25,2,0,123442,13,FALSE,0,2,easy,junior,0
2019-06-05 09:15:00+00:00,RxNAey1rayma5sX6hJ+A3pBV7hxdvNBhMSwhoxUvOrE=,5hdoig9S5bMSEU8dY8iuOOHDxIhRszCyjA2j1+HvnCs=,Bd1eWSCPN77sMbkvBnUbiuF6yrZSSJsqK1PLM31zEII=,14,2,TRUE,9,1,0,439145,75,FALSE,0,3,easy,elementary,0
2019-06-06 17:00:00+00:00,63S8sj93F5ABoUI58X1ovkvjHi0SZZVjDRDeKYiIX6w=,rQO212wsw18sbrh/TvMPK6d7BsxqTet330Yxso5NhKk=,PIaOe15ZRUhFs3MfX3G0tt0ypBbBbVrWrqvvdWOEUlY=,2,1,TRUE,59,1,0,65250,1,FALSE,0,1,easy,elementary,0
2019-05-29 14:00:00+00:00,4QbuXgu4hAmvffQpVVu/NDEYEu+Rt/+RuFSCoQmkRZ4=,Km4UtamxG5HOGBYO5bAFwlruZSFNKxlILK2wKiFEcSI=,McLY74E+FqM3ZloOca3wJt60SDdgoFGY0eq7/L8zjqw=,5,1,TRUE,21,1,0,313378,52,FALSE,0,1,easy,elementary,0
2019-05-16 17:00:00+00:00,v1SKfbZe8ef3CiZXpvRmQAOJ4kZp+smz8YX6hYMvpS8=,OKTWoAXQB4dzLEFSDU2mSMMKG6VxaLq5vqLpTTVFgeo=,lfYjanzK46V+2zRP49bku+QJMDHFx9o5Kkau9l4DSPo=,3,1,TRUE,13,1,0,140550,41,FALSE,0,1,easy,elementary,1
2019-06-07 10:15:00+00:00,r1MvRqek3vXq7Bqpci62TKZQziaGKco3rZkZ87kKwE0=,Gac0tsJ6sYFX0zK9L6kkirwp3tvIjB7XfBt/4n74c60=,HKBr6AcH0cY4xRzzKeJz/tad82GG+4CVRCVjMlCDk+A=,5,1,FALSE,11,2,0,1648821,83,FALSE,0,2,easy,junior,0
2019-06-06 09:15:00+00:00,xHjoPw4tANTPlCMsbk047C2sbrUZfD9LWdxTVJ8MwdY=,hWfAiJgEzK9NSh1jxPBGRiCGV+lYwQ/qoXFxJbFyoWM=,4wucmgkbuflpssP2OH1lcDC7dr8+1jM4GwehEth1fyo=,2,1,TRUE,14,1,0,5700,0,FALSE,0,1,easy,elementary,1
2019-06-06 08:15:00+00:00,d9zhRvW0JsnfQmQA52n09+aQcM1k3ZQoEYyYpPxFqvM=,fS8PvECka4NC8sJQey0IIfKeZ2dwZQsrj2/lhKun3tE=,7rqmoj3/bCumI34fBZCcVtapB7b3nDMHS60EiXKDSf0=,1,1,FALSE,5,1,3,194603,40,FALSE,0,1,easy,elementary,0
2019-06-05 11:00:00+00:00,i0ewj/WOhwTFQHd//jZGPvjhYk13mcQkRk7d57v9m+M=,WIX8cNygX1SJ0qs+f36JttnScd1lBN+e2c7/KEYlysI=,iKybRymLr76VfjVj9K/WZEJop2bK7a2RfhMorRjUXfg=,2,1,TRUE,26,1,0,202278,16,FALSE,0,1,easy,elementary,0
2019-06-01 13:45:00+00:00,Cmbzp3ZyNufMkhCyOtl/CuRzMiF0emTM7/RoX8YxSrw=,MLd1zG5xQjPdScBoMFYa9Hj+Y3upNMhxFLidC8v2AmM=,GPUT9VjqpMSLRJwfmEN8OpFOpWBEmD2w/AfWuC5ViWc=,3,1,FALSE,42,4,4,617101,80,FALSE,0,2,normal,junior,0
2019-06-03 21:15:00+00:00,0ONQJhI/c1qTuokENfuJaJdhQXOZ2ybavqjiuIIUyrw=,LeuXSh3STu/nWMAZErkg2yygA7NPJjux0zmz6eutQZM=,I87syq4l9PeIbeecTXNIAqUpKmFiyLEUmO75hWZtu0o=,11,1,TRUE,50,1,0,305837,19,FALSE,0,1,hard,elementary,0
2019-06-05 10:45:00+00:00,uzWsFP9vOddtgWFWc3Q3LkZopBe2/ef7e6oUGMj392U=,zh/Ht6E99DfEW1ZtC/mgD6MmKmVQEiH09UOhX+Dz3rI=,CRkMTrr4f8C///6j8ct9wrtKIOluXaDMVeZhynsCOw4=,1,1,FALSE,52,3,0,12412,4,FALSE,0,1,easy,junior,0
2019-06-06 11:45:00+00:00,92EeVoFlRs6PljAHaKdfXBwIxQY2K0slhmg5oL7dwLM=,aQys6A/5FjGwd7dQ0KQ4h/5zmPrM7lbkwj2ZkuhMepo=,lg6iesBvxXjn9FCBML6v8fvI6s0j8m3drWaKvvEpBvI=,1,1,FALSE,22,2,0,10071,4,FALSE,0,0,easy,elementary,0
2019-05-10 16:30:00+00:00,CG11265aogpMOTLr5eozt3awF8fy5ZAX2CooixCLZNQ=,1vxQPFV4O43WybxMtioe1qA8GIcP/kOWTaysWsNrBRY=,uqq8LJRHTiKS/66BUh3j1YWpeSIRwmWHhGl8rlWJtl8=,10,1,TRUE,12,1,0,79535,20,FALSE,0,1,normal,junior,1
2019-06-11 17:30:00+00:00,6jLelaE4BDi6XUplATU2fkxG8Ehgergce5PkGRtxCtM=,5XOh9hPgSIw+4ArOqH8SRFzrFrG107tCCpwFQcpZ9T8=,4IiV6WYSPsmTO3elKs4OIiGDmpJoPDceaNGf8tmmE0I=,1,1,FALSE,113,1,3,58117,10,FALSE,0,2,normal,junior,0
2019-05-14 17:00:00+00:00,iiqZ9WxXYUL49Z9el6XxuXLsoNV6Uawf/EipFLoAnoQ=,m/JWFlWTObOlrpPo0GSe5ZY8bBRPfH9U/ZsdbbyIa5w=,tHR2wj+CnLKmK55renTeyoI5C7b7n9O/4dbKodkD3ac=,2,1,TRUE,44,1,0,288318,25,FALSE,0,1,easy,elementary,1
2019-05-15 18:30:00+00:00,iWdf78nu3zQByqX2nQVI4bxAAl+tzFVDXs4eQJVTOxc=,pAUvW4XKSYhg1jlJZSgI+zcE64Vc1ZTK8rqKzNKk0+Q=,+9WU3zaRdhr1UODjJU25NNhQuyU/sWu9fB3lW90UyoY=,2,1,TRUE,14,1,0,69257,8,FALSE,0,1,easy,elementary,1
2019-05-24 21:15:00+00:00,qUaLRV4JQn0T8KU+8YerNjxLS6hb6hAf7BkvciqOHBA=,OVGQBBcCHSOyJ89uwY+z15n2iuZYrv8Tajf37jiGzqc=,O02SyZbSk+th6STkdOOAUQF3t6fblRaRr9oizctjxJY=,2,1,TRUE,5,1,0,90750,7,FALSE,0,1,easy,elementary,1
2019-05-29 15:45:00+00:00,tq+JxgeF9SM5sN8kIRzeUQfvOZuqRz42lSxreepsx+Q=,fwR0w0LLlf3OriHwW2vIK3RiKD8gRLRfHC1T6kQhG0g=,P+TiLLKhIha+hnV+o11J1rXvXwTP0hsPurLD9TxFKBs=,3,1,TRUE,10,1,0,116532,11,FALSE,0,0,easy,elementary,1
2019-05-27 22:00:00+00:00,2nadExYtGJbrNqfiL0NNRrkgauI9UdcLV45yTOvl8KY=,Ii5Cz6tdyODxCCa3TBksmL6H1pZRzQQ8oFfvyTRO+pA=,z8KCntQhvvlogWGEaz5d8nDLhxgnQihXnrebURMRDNo=,5,1,TRUE,20,1,0,57913,16,FALSE,0,1,normal,elementary,0
2019-06-05 11:30:00+00:00,0a4WSEhqOTvRiIQ8nsOGWFHSmC4h8+6s2Z5MKu4WWUg=,COZ39Wo+uIUO2s7c2VGEHjJf6Vx0xifxVAiaeHtaTdk=,F7/rvuPpsLDrpGAdACWNPJRVJ7fiL/yr1ocp2WzcLME=,4,1,FALSE,56,2,0,74265,8,FALSE,0,1,easy,elementary,0
2019-05-27 21:45:00+00:00,/YdTInxnIWLZOnCa6Vgn2S2VFIkH7bgXv8ESfS6N8FM=,BG1RsWojzEHzV28RBm/1iKi1NyZgDcDomLYEJSV6lmo=,bVX9T4Vbxn7RT3I203aQSW2LLKhoxCOM5ev4ouo6Cdc=,5,1,TRUE,19,1,0,703409,77,FALSE,0,17,easy,junior,0
2019-05-02 13:15:00+00:00,dNwOgojGlEAUvIwnzOirtE8XDKOpHjKW/V27NRZLaes=,/0Y1OFJkQGPagfYO9uI6mM0Z9KK7vcmT/QPVos+v7Ec=,rjm3cEEY7dLlgDw0wWe/Dlgk/eRAsjD1E6T0bfTyfjc=,14,1,TRUE,8,1,0,521383,105,FALSE,0,2,normal,junior,1
2019-05-29 20:15:00+00:00,lXEzEVsLCgOmEVDmjjC8FjP/oFxQcCguUXkzy8Q43NA=,Qo3teiynihSpD4R1XtUH9HqLDtvdWpneGpSfDR1fSto=,D9VhpF6jTTwihObUwUXZsKt36RSydzg64mbgtkMbK/c=,4,1,TRUE,6,1,0,86397,3,TRUE,12,1,normal,junior,1
2019-06-02 20:15:00+00:00,T/L95sN5E/mpj1winYSVPn6/HtuzFFwWzAuac+/rvS4=,SVxqhYXrH6SfIgcbLQ9Z+95ZeN14VIMuO/gr6OWgXBU=,f41X/iLqt5Hdxp79+Vu4HAg0T7aAtLmKe2HEyQrKXh0=,3,1,FALSE,925,3,4,123218,18,FALSE,0,0,easy,elementary,0
2019-05-07 15:45:00+00:00,D/ThTzdCFXjLCOgZA6vSj7XT7skMSOvKdrEbPz2hmgU=,q/zqlSFnHvaaDZQ3T0MieHABIKLc1BwReJRJu5dz5NY=,UFvzYXFUnxJtI64VY2FaQYExyCcc8LCnb0dUcRPuJL0=,3,1,TRUE,8,1,0,109049,5,FALSE,0,1,easy,elementary,1
2019-06-02 19:45:00+00:00,yHqY2pFuc57Nynp0CDyzDMmYQ6UgPo8hDR9kIg9E/zQ=,Ii5Cz6tdyODxCCa3TBksmL6H1pZRzQQ8oFfvyTRO+pA=,iva1q53OojT5nL5paGt7e53wzgVQdGDiKVzpkJ1VCcw=,22,1,FALSE,211,4,3,365476,36,FALSE,0,1,normal,elementary,0
2019-06-02 08:00:00+00:00,3vwiLcT/awxMenF7iKgr2epDU1QgU/x+dfmK2wGO7YY=,ttWja925wzclBgMnR8D0fmHiM9PQ1QV3cwXWu51m31U=,lcpeeGmn45b7dAdZfP6/QjrpUOsghpvTHnIXv89JNUI=,1,1,TRUE,11,1,0,221975,57,FALSE,0,1,easy,junior,1
2019-06-11 16:30:00+00:00,mnWcTtHoYb7UzaMH9RNpeTs8r3Z36i2z1x+fSo7/6oc=,00tlmGnNIf0z+qJsG0NMS4ufwkwwG1nZtKszPesM1EM=,wYYHEh4WNAs8EFCem/ZrIVkA/A4p7RHedTU0ayEIt5s=,4,1,FALSE,33,3,0,225615,28,FALSE,0,1,easy,elementary,0
2019-06-10 16:15:00+00:00,OQvALyLgyRH9cKJIpT7MrZXAQHxmTIH5r11Pt6uByyA=,WkBETrljVP4CWMKsouy8P5j94DMpD1mdMxCCZ7ftnN0=,MFKd115uOAVMATv+8gDCcYYGVMEnvqSDRYLfya4b0fE=,2,1,TRUE,46,1,0,114621,32,FALSE,0,1,easy,elementary,0
2019-05-22 16:15:00+00:00,Bqy/274bFFzFxVbY253bfTbQ7U2VeAJrTnN43CIYI+k=,Teuwxr3okYRSPI2Y7Nou4wqGcA78ekLDx+wonvRGsOE=,0Iw4RfcWYUeG/tyjM2BvmDIfZX4BFnVaxmahAGJEqWY=,5,1,TRUE,54,1,0,28166,11,FALSE,0,2,easy,elementary,1
2019-05-27 07:00:00+00:00,zA9qxBneOkZzdikrzs8BrB7zq2DCfBzLZqV6sOqlZ2o=,PZiMEThYIWDp5LXaqdNHdOfMunTBCS2DXk0x9ctcOzk=,fprC66aMXQzROjTnhHbE5XMOWDKwYaLVM0CIeB/AZnc=,7,1,TRUE,110,1,0,450903,36,FALSE,0,2,normal,elementary,0
2019-06-01 10:15:00+00:00,+K1CjnLNvQwoLz6ztRwnJvNa4qnwL7eXzOcQyxkIFoo=,HNE+oAEQp1JlBxa/P70tJmhSzwORSx4tR5MrBQl5jsU=,9AzOs5/hCvjRrx+0ygGOFCaMKW+m86SDG0W5/obhBko=,24,2,FALSE,16,2,0,409109,27,FALSE,0,1,easy,elementary,0
2019-05-06 17:00:00+00:00,+pKLtfEPeGyGSHI/XvZi4C37cAc592n/fC9QnmMRhtk=,wUssm1kBiL8949UikpoP4M7jA0qR8JoaLthb513afBA=,Uf9BS5BjbkutVJY7Q8E+ciBTZ3zERFe0nPqLF0XN1jc=,4,1,TRUE,46,1,0,60398,16,FALSE,0,1,easy,elementary,0
2019-05-10 16:15:00+00:00,RBFNESy50prh1+W9/u3hNARMg+UA8B3/pIb90Pv8LFk=,xk269k5cel7t7lVVPwniYDSV03nxPEP6B43dF03A7gE=,/tY8aAL7U2P0jp+QWCvgWaRoYHeWLdyH7OgVAbGa1Zc=,2,1,TRUE,41,1,0,46725,19,FALSE,0,1,normal,junior,0
2019-06-04 14:45:00+00:00,E6sEYh7zV6ac2DdGL3s4S5g+XDPLnbPygCr5y92WQoY=,Qo3teiynihSpD4R1XtUH9HqLDtvdWpneGpSfDR1fSto=,8XltFxned80k245s0f1Vpmz3OSjjN0S424RJ/NZSmNU=,16,1,FALSE,55,2,0,897488,123,FALSE,0,0,normal,junior,0
2019-06-02 14:45:00+00:00,ziQv1aMe2CpMZUyZ+OyEhshaUm56q6YzikCxi36HO+0=,gvez7GFXUbuQl27U5+p/4QwFZZyXP2QFYQdoor8ZkeE=,fmRGmwPES8/rnP0HEsXvLlLmlFWJPJOL1GRsr+K1uko=,5,1,FALSE,11,5,2,61912,5,FALSE,0,1,normal,elementary,0
2019-06-10 22:00:00+00:00,5plZyltzvWAlJlHC/D+Nxx/ch00lr+p7nNP2l6M3b+Q=,AI1fp53PL5PAqIN/QBoT8xH/OkkpVuGuw+2Bfw9WjbM=,9wkpVm6SVh1YDWj6lBuEm0PHbt490ISSNx+XTMJIixs=,1,1,FALSE,25,2,0,92073,14,FALSE,0,1,easy,elementary,0
2019-05-29 20:30:00+00:00,RSyFVVNpOcndYkMhjMwaB/pivAatnq4/MXqJEUdARYw=,PvpLwkJhsaSFDgYgP2BUVWxNx+0ur7BufMi+rTxJHYM=,kw4vNk9aHX2HXh2XhRRn6IFCkNuLyznC92vcCp3y1T8=,4,1,TRUE,6,1,0,69254,8,FALSE,0,0,easy,elementary,1
2019-05-30 14:30:00+00:00,EWS0sEIiTHbqqtsiTOLgDYGUnIZM3JaJuHPIYsrYYfQ=,hXLFyKcgM/LJH6GBAg7frMZ28ciYsmqvCYcIYJySago=,v4zka0wYew7NwzMQNYWCw8/VlIxoTztk7/ngNGF90Wk=,4,1,TRUE,10,1,0,26945,8,FALSE,0,1,easy,elementary,1
2019-05-31 11:45:00+00:00,+KwHsidZLQX9jFw/XjHYyKqBfk5w+7kau0mDZJCMQZA=,xaWHtJt0hf186kbfofLHHt94c0qSZE3L7nvrmIAexws=,ycxEQRbElAz3ou5610yVrjPw99odE+4VCM0SEx0ABsI=,3,1,TRUE,53,1,0,130836,23,FALSE,0,1,easy,elementary,0
2019-06-11 22:30:00+00:00,o4lCSOdkxEt7uckqeLxt4HjvB5uVFOeLnyjMAmymbH8=,Ii5Cz6tdyODxCCa3TBksmL6H1pZRzQQ8oFfvyTRO+pA=,z8KCntQhvvlogWGEaz5d8nDLhxgnQihXnrebURMRDNo=,10,1,FALSE,14,1,3,159730,21,FALSE,0,1,normal,elementary,0
2019-06-06 12:45:00+00:00,UIMbZv8b8SMoWtSLnNpVdrA9DoQMgLQDVwHrmdrQ5u4=,/4h6DuvZuZzr028oR886m6kpiLYuUSmpr9v3ITNTgiY=,VV+abnrVAUCYb87CMVm6fiNcUtiQk59eRW9zctu6RUM=,16,1,TRUE,7,1,0,124563,15,FALSE,0,1,easy,elementary,1
2019-06-09 14:45:00+00:00,PAECwclpYZ7dxp9ViIUCTytt7WP3JB/Dbz3wDFpkDNw=,Gac0tsJ6sYFX0zK9L6kkirwp3tvIjB7XfBt/4n74c60=,Y8mhKDSQN2saUFk6dToMSq1ktryU2M6LM/T1zkTjUIc=,2,1,FALSE,52,19,2,544958,176,FALSE,0,3,easy,junior,0
2019-06-07 10:30:00+00:00,Y0O7GLxbfASm7NTe+5dmFIb/iGG1/Oh1cI1RCPaYx/w=,zX5HAUpRYC4F7YPNs5tUeBqVi++rEmPUfsAtHpoZmEQ=,yu8AbgDk08opMnTHilK03qHJqW/mHTzEkx67FY3ZJyg=,20,1,FALSE,397,2,1,181487,15,FALSE,0,0,normal,elementary,0
2019-06-03 16:30:00+00:00,vM6mODkal083ozHXLJxrxNZ/jqslZ+r5R1yevM+fWXM=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,p59QWS944BjwUzFhoiGFyLLsDlww7h3GppHULvoN5Rg=,6,1,FALSE,38,104,4,220873,85,FALSE,0,1,normal,elementary,0
2019-05-28 16:30:00+00:00,G57mx6Pfmxy+E0cWIpJegWcy5VWGSJj2JoVb4MnTIzg=,rgBDC18nMxXbJVgqjaW3ZPSdMNCn8V3qFt6nhx2EolI=,sXLkeKe20ywhAQj4YqFHTqoiLX+DGc9h9QCN9nCfcP8=,14,3,TRUE,4,1,0,168945,29,FALSE,0,1,normal,junior,0
2019-05-14 16:45:00+00:00,9zI3ESkI+M/W+2r5Dw+SN0mVS/xKJaFnqg9nDMXsdwo=,uARLhNTVv+B9sHgK+FR/rGo126mTuK6g9WGLYh9qQZU=,QV1h33rFx547uWqk975Tc2i7tMZXyqcV1IGriY5oDlw=,10,1,TRUE,25,1,0,553361,124,FALSE,0,2,easy,elementary,1
2019-06-11 20:45:00+00:00,K+qNNrlPjedMyJ89WAlTxu4I0ky3nlgC30CS6zqIwro=,B8R6Hg4V/F/7VfoeoS3JflqvHVf/8wTTpw3F+5QRK0U=,yuhpRGr/oxlTLmaCMpiReaCHTUf2jpzu4kH+H/cvaEM=,9,1,TRUE,7,1,0,96905,11,FALSE,0,1,easy,elementary,1
2019-06-10 13:45:00+00:00,gAQXEVwxzpqNRdb7elxA9htmbVNz/415HTIJTfW4uCU=,tcefpcahExZLA6gms/r4H1DHPHzmBUwg8h7hfNlV4sc=,rpnsSYDUQ+uQkxInFrli7p+QS1kCxlI7AZkkvQq7bOs=,1,1,TRUE,31,1,0,10910,1,FALSE,0,0,easy,elementary,0
2019-05-17 22:30:00+00:00,Mg24SEa9d3ELxrOom4ADxufPmFKsx8o8YVidJZmDL6o=,BMWFDTPQo2WDehX7lEVqVUvQfGCijq3whIyPYMnjc30=,IX2XlAhm7iJ4WyWJ/2RxKnPOepqIYRTv1fAYojRnkV8=,9,2,TRUE,7,1,0,9509,0,FALSE,0,0,hard,junior,1
2019-06-03 16:45:00+00:00,hxOjZHcJYdk6X1YVXyHiFkyCeGw3r7/5F24lRLm7Wl0=,fbuOkTzKc7bABIGPJvp/bTmmesQeECfkMWrERS9NDEo=,7EEpcOgDfe3E2HA6m6iPiB7c7Qj4yq9z4Tt39w+2w40=,29,2,FALSE,21,2,0,99757,7,FALSE,0,2,easy,elementary,0
2019-05-16 21:30:00+00:00,Kpq2q+eKw/O+6/jLs3XJosgmI7weEJxJZdnkKTbbF8I=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,GaVLvEVxXWZbz1jwOvzpuSax8tOKD9tegkNCEfSnRLc=,51,4,TRUE,24,1,0,929397,211,TRUE,1,10,normal,elementary,0
2019-06-04 10:45:00+00:00,BsJu7cO9Y+B9g9jypxLs2FPLy8AKFFUDDTx88pxEguo=,btutOdU/ny9Ykgd+Tc9xiiMu9JaIcbX/87A/I7MsM2g=,uOq00IoNwGcuePJWzVd0rG7G5Ko6imd1Z/5Duyzbigk=,7,1,TRUE,11,1,0,269575,44,FALSE,0,4,easy,elementary,1
2019-06-07 22:00:00+00:00,VLF7olpK7+6Oix8sl7SYMzDJAkrCVK03HAHk7rlu5dE=,Za+UP8i5RYOzsfA98cUkUzKWLYcmHOg7TpQTWUNg1is=,sq4yCY79Lyj0d3k2k5Jtk5HCsofq3A8joMBHb6rTEB8=,4,1,FALSE,24,2,0,55714,12,FALSE,0,0,easy,junior,0
2019-06-02 21:45:00+00:00,EZdbBnkPfiI17UGadpGBuKkUzux93WxIiUKhZmUXImk=,T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=,9HfliJTbkCl9ywjlSz1XFm6kBKhpFK6OcfzO/mmVVt0=,7,1,TRUE,6,1,0,139305,17,FALSE,0,1,easy,elementary,0
2019-05-09 16:15:00+00:00,M6b2s2x+4kMpSWlPRiShsN6HtWpnwxrSfl88vO602/w=,qNy9Nb6Srhtd8sHME31WQothbe0qdQQ7I4xK9F+2Ns0=,qIQ1H3vbsnZrSXLfR6YAgNLPjF0DAVR14AnxQmutSFk=,5,1,TRUE,11,1,0,267489,28,FALSE,0,2,easy,elementary,1
2019-06-05 11:15:00+00:00,+9xl/R2golha54LELqksquqc7qxbY757oN9/9t/viNE=,7czfGZNjJ+Rcey3EayH2GbR2/u33U9m2PKb1+lMA1bs=,Qz8ArXoiMc7iY/3lZB31UmOKUh5FpmWPE5dbksji7XM=,10,1,TRUE,15,1,0,81068,16,FALSE,0,2,hard,elementary,1
2019-06-09 20:45:00+00:00,KGgNVvM47gMTd4PmtEkUP6xpjpAs2PfJOb9+spYntII=,2f91Isfs+HaZMyoefue8KM5T9TUHnyfMUs7lDEcsgWo=,b5tso3Pp+CUYScTe0ASI3kTLztVt+Mht/s1IitafaJk=,18,1,FALSE,7,2,0,735114,106,FALSE,0,1,easy,elementary,0
2019-06-11 19:00:00+00:00,jT0mzbY+PbkLouRz0ruxbrYtBeocS3YJww/WAiXaXS0=,FR4KFXSJBwuu1LqaZRVJs+gv6d7T8mqibchrQhNvAKc=,wyN2ZCq4KLktbTSMM2rXvpQmYRSTGbr4kFZiaB18NrU=,47,3,FALSE,22,2,0,595948,139,FALSE,0,1,easy,junior,0
2019-06-06 11:00:00+00:00,zQVsxkKTtBIFIbLW8anYEJr7kQ4eG0lIyzUsxh0zPns=,0zOX/8KkAItZEgHsWUWF2Ac2jsFVbT6TWnAuugSAteU=,gkUWn5Lx3Ng7SZAXRQIMjKYwEPIIJDFrNz05cTLsXR0=,13,1,FALSE,90,2,2,22834,4,FALSE,0,1,hard,elementary,0
